payment_final_amount,payment_method_id,payment_created_at
256.00,5,2025-06-01 06:16:16
304.00,1,2025-06-01 06:16:17
960.00,2,2025-06-01 06:16:19
1344.00,5,2025-06-01 06:16:20
864.00,1,2025-06-01 06:16:22
2048.00,4,2025-06-01 06:16:24
1440.00,3,2025-06-01 06:16:25
1088.00,4,2025-06-01 06:16:26
1216.00,3,2025-06-01 06:16:27
1264.00,3,2025-06-01 06:16:28
1280.00,4,2025-06-01 06:16:29
1088.00,1,2025-06-01 06:16:30
1136.00,4,2025-06-01 06:16:33
1072.00,2,2025-06-01 06:16:34
1664.00,1,2025-06-01 06:16:35
768.00,4,2025-06-01 06:16:36
512.00,2,2025-06-01 06:16:37
2288.00,3,2025-06-01 06:16:38
192.00,3,2025-06-01 06:16:39
224.00,3,2025-06-01 06:16:40
1680.00,4,2025-06-01 06:16:41
1920.00,1,2025-06-01 06:16:42
1712.00,5,2025-06-01 06:16:43
1472.00,5,2025-06-01 06:16:44
256.00,5,2025-06-01 06:16:45
304.00,2,2025-06-01 06:16:46
1024.00,4,2025-06-01 06:16:47
1344.00,5,2025-06-01 06:16:48
768.00,5,2025-06-01 06:16:49
1152.00,3,2025-06-01 06:16:52
1424.00,4,2025-06-01 06:16:54
1248.00,5,2025-06-01 06:16:55
1600.00,3,2025-06-01 06:16:56
1216.00,5,2025-06-01 06:16:57
304.00,5,2025-06-01 06:16:58
864.00,3,2025-06-01 06:16:59
256.00,5,2025-06-01 06:17:02
864.00,1,2025-06-01 06:17:03
768.00,5,2025-06-01 06:17:04
1248.00,4,2025-06-01 06:17:06
672.00,3,2025-06-01 06:17:07
800.00,2,2025-06-01 06:17:08
256.00,3,2025-06-01 06:17:09
256.00,2,2025-06-01 06:17:10
448.00,1,2025-06-01 06:17:11
608.00,5,2025-06-01 06:17:12
1440.00,2,2025-06-01 06:17:13
1088.00,1,2025-06-01 06:17:14
1120.00,5,2025-06-01 06:17:15
1184.00,4,2025-06-01 06:17:16
1344.00,4,2025-06-01 06:17:17
640.00,1,2025-06-01 06:17:18
1184.00,4,2025-06-01 06:17:20
288.00,4,2025-06-01 06:17:21
864.00,5,2025-06-01 06:17:22
224.00,5,2025-06-01 06:17:23
928.00,4,2025-06-01 06:17:24
896.00,4,2025-06-01 06:17:25
1888.00,1,2025-06-01 06:17:26
1312.00,4,2025-06-01 06:17:27
1088.00,5,2025-06-01 06:17:28
1664.00,3,2025-06-01 06:17:29
608.00,3,2025-06-01 06:17:30
1248.00,1,2025-06-01 06:17:31
1376.00,4,2025-06-01 06:17:32
960.00,2,2025-06-01 06:17:34
960.00,2,2025-06-01 06:17:35
1312.00,2,2025-06-01 06:17:36
320.00,2,2025-06-01 06:17:37
768.00,2,2025-06-01 06:17:38
1584.00,3,2025-06-01 06:17:39
928.00,5,2025-06-01 06:17:41
912.00,5,2025-06-01 06:17:43
1440.00,5,2025-06-01 06:17:44
864.00,4,2025-06-01 06:17:45
992.00,2,2025-06-01 06:17:47
960.00,5,2025-06-01 06:17:48
2160.00,5,2025-06-01 06:17:50
576.00,4,2025-06-01 06:17:51
832.00,2,2025-06-01 06:17:52
2448.00,2,2025-06-01 06:17:53
304.00,1,2025-06-01 06:17:54
1776.00,5,2025-06-01 06:17:55
864.00,5,2025-06-01 06:17:57
2736.00,2,2025-06-01 06:17:58
1360.00,5,2025-06-01 06:17:59
624.00,1,2025-06-01 06:18:00
800.00,3,2025-06-01 06:18:01
384.00,2,2025-06-01 06:18:02
2064.00,5,2025-06-01 06:18:03
1408.00,2,2025-06-01 06:18:05
304.00,4,2025-06-01 06:18:06
1280.00,2,2025-06-01 06:18:07
800.00,4,2025-06-01 06:18:09
1216.00,2,2025-06-01 06:18:10
1392.00,2,2025-06-01 06:18:11
512.00,3,2025-06-01 06:18:12
1344.00,4,2025-06-01 06:18:13
192.00,4,2025-06-01 06:18:14
768.00,3,2025-06-01 06:18:15
448.00,2,2025-06-01 06:18:16
960.00,3,2025-06-01 06:18:19
2064.00,2,2025-06-01 06:18:20
1792.00,3,2025-06-01 06:18:21
512.00,5,2025-06-01 06:18:22
896.00,3,2025-06-01 06:18:24
1216.00,2,2025-06-01 06:18:26
1664.00,2,2025-06-01 06:18:27
1536.00,5,2025-06-01 06:18:28
304.00,4,2025-06-01 06:18:29
1088.00,2,2025-06-01 06:18:30
224.00,2,2025-06-01 06:18:31
736.00,3,2025-06-01 06:18:32
576.00,1,2025-06-01 06:18:33
1680.00,3,2025-06-01 06:18:34
1632.00,5,2025-06-01 06:18:35
832.00,1,2025-06-01 06:18:36
1776.00,3,2025-06-01 06:18:37
1472.00,4,2025-06-01 06:18:38
544.00,3,2025-06-01 06:18:39
608.00,1,2025-06-01 06:18:40
1376.00,2,2025-06-01 06:18:41
544.00,3,2025-06-01 06:18:42
1344.00,1,2025-06-01 06:18:43
448.00,2,2025-06-01 06:18:45
560.00,5,2025-06-01 06:18:46
512.00,3,2025-06-01 06:18:47
1376.00,1,2025-06-01 06:18:48
1632.00,4,2025-06-01 06:18:49
1056.00,1,2025-06-01 06:18:50
672.00,2,2025-06-01 06:18:51
224.00,5,2025-06-01 06:18:52
1808.00,3,2025-06-01 06:18:53
1680.00,2,2025-06-01 06:18:54
384.00,3,2025-06-01 06:18:55
1120.00,5,2025-06-01 06:18:57
1776.00,5,2025-06-01 06:18:58
576.00,2,2025-06-01 06:18:59
1296.00,3,2025-06-01 06:19:00
1344.00,2,2025-06-01 06:19:02
192.00,5,2025-06-01 06:19:03
384.00,4,2025-06-01 06:19:05
256.00,2,2025-06-01 06:19:06
288.00,3,2025-06-01 06:19:08
1568.00,5,2025-06-01 06:19:10
1024.00,1,2025-06-01 06:19:11
256.00,4,2025-06-01 06:19:12
1312.00,3,2025-06-01 06:19:13
640.00,4,2025-06-01 06:19:14
1632.00,1,2025-06-01 06:19:15
1216.00,4,2025-06-01 06:19:16
1600.00,3,2025-06-01 06:19:17
1216.00,5,2025-06-01 06:19:18
1216.00,1,2025-06-01 06:19:19
576.00,5,2025-06-01 06:19:21
1440.00,2,2025-06-01 06:19:22
192.00,5,2025-06-01 06:19:24
1600.00,2,2025-06-01 06:19:25
1520.00,1,2025-06-01 06:19:26
2160.00,3,2025-06-01 06:19:28
304.00,1,2025-06-01 06:19:29
1216.00,4,2025-06-01 06:19:30
592.00,4,2025-06-01 06:19:31
816.00,1,2025-06-01 06:19:32
704.00,2,2025-06-01 06:19:35
896.00,1,2025-06-01 06:19:36
560.00,2,2025-06-01 06:19:37
256.00,3,2025-06-01 06:19:38
864.00,4,2025-06-01 06:19:39
1776.00,1,2025-06-01 06:19:40
256.00,1,2025-06-01 06:19:41
640.00,5,2025-06-01 06:19:42
512.00,2,2025-06-01 06:19:45
896.00,5,2025-06-01 06:19:47
512.00,2,2025-06-01 06:19:48
1728.00,3,2025-06-01 06:19:49
896.00,4,2025-06-01 06:19:50
2048.00,4,2025-06-01 06:19:51
1168.00,3,2025-06-01 06:19:52
1120.00,1,2025-06-01 06:19:54
1952.00,2,2025-06-01 06:19:55
1056.00,3,2025-06-01 06:19:56
1776.00,3,2025-06-01 06:19:57
1248.00,1,2025-06-01 06:19:58
384.00,5,2025-06-01 06:19:59
1632.00,4,2025-06-01 06:20:00
1488.00,4,2025-06-01 06:20:01
608.00,1,2025-06-01 06:20:02
512.00,5,2025-06-01 06:20:03
1408.00,3,2025-06-01 06:20:04
864.00,5,2025-06-01 06:20:05
1280.00,4,2025-06-01 06:20:06
672.00,2,2025-06-01 06:20:07
1136.00,3,2025-06-01 06:20:09
1536.00,4,2025-06-01 06:20:10
1264.00,4,2025-06-01 06:20:11
1072.00,4,2025-06-01 06:20:12
288.00,2,2025-06-01 06:20:13
768.00,2,2025-06-01 06:20:15
256.00,4,2025-06-01 06:20:16
576.00,2,2025-06-01 06:20:17
560.00,3,2025-06-01 06:20:18
1088.00,1,2025-06-01 06:20:19
1696.00,2,2025-06-01 06:20:20
192.00,5,2025-06-01 06:20:21
2080.00,4,2025-06-01 06:20:22
1936.00,1,2025-06-01 06:20:23
1216.00,4,2025-06-01 06:20:24
320.00,2,2025-06-01 06:20:26
896.00,5,2025-06-01 06:20:27
1792.00,2,2025-06-01 06:20:28
1776.00,3,2025-06-01 06:20:29
864.00,5,2025-06-01 06:20:30
896.00,5,2025-06-01 06:20:32
640.00,2,2025-06-01 06:20:33
2016.00,2,2025-06-01 06:20:34
288.00,5,2025-06-01 06:20:35
320.00,1,2025-06-01 06:20:36
1440.00,3,2025-06-01 06:20:37
960.00,3,2025-06-01 06:20:38
1120.00,1,2025-06-01 06:20:39
864.00,3,2025-06-01 06:20:40
608.00,4,2025-06-01 06:20:41
320.00,3,2025-06-01 06:20:43
864.00,5,2025-06-01 06:20:44
1376.00,5,2025-06-01 06:20:45
592.00,5,2025-06-01 06:20:46
256.00,1,2025-06-01 06:20:47
1248.00,1,2025-06-01 06:20:48
912.00,4,2025-06-01 06:20:49
1216.00,5,2025-06-01 06:20:50
288.00,1,2025-06-01 06:20:51
1520.00,4,2025-06-01 06:20:52
592.00,3,2025-06-01 06:20:53
2336.00,4,2025-06-01 06:20:54
928.00,3,2025-06-01 06:20:55
192.00,5,2025-06-01 06:20:56
672.00,3,2025-06-01 06:20:57
1088.00,3,2025-06-01 06:20:58
1440.00,4,2025-06-01 06:20:59
672.00,5,2025-06-01 06:21:00
608.00,2,2025-06-01 06:21:01
880.00,2,2025-06-01 06:21:02
1664.00,2,2025-06-01 06:21:03
1696.00,4,2025-06-01 06:21:04
480.00,5,2025-06-01 06:21:05
2080.00,5,2025-06-01 06:21:07
1152.00,4,2025-06-01 06:21:08
896.00,1,2025-06-01 06:21:09
928.00,4,2025-06-01 06:21:10
512.00,2,2025-06-01 06:21:11
544.00,2,2025-06-01 06:21:12
752.00,1,2025-06-01 06:21:13
608.00,5,2025-06-01 06:21:14
320.00,4,2025-06-01 06:21:15
896.00,2,2025-06-01 06:21:16
864.00,4,2025-06-01 06:21:17
768.00,5,2025-06-01 06:21:19
2336.00,4,2025-06-01 06:21:20
224.00,2,2025-06-01 06:21:21
864.00,5,2025-06-01 06:21:22
896.00,1,2025-06-01 06:21:23
1088.00,4,2025-06-01 06:21:24
640.00,2,2025-06-01 06:21:25
2640.00,5,2025-06-01 06:21:27
768.00,4,2025-06-01 06:21:29
864.00,4,2025-06-01 06:21:30
224.00,1,2025-06-01 06:21:31
1872.00,4,2025-06-01 06:21:32
1728.00,2,2025-06-01 06:21:33
1632.00,2,2025-06-01 06:21:34
768.00,5,2025-06-01 06:21:35
1344.00,5,2025-06-01 06:21:36
576.00,5,2025-06-01 06:21:37
912.00,1,2025-06-01 06:21:38
1248.00,4,2025-06-01 06:21:39
640.00,3,2025-06-01 06:21:40
512.00,2,2025-06-01 06:21:41
448.00,3,2025-06-01 06:21:42
896.00,5,2025-06-01 06:21:44
512.00,4,2025-06-01 06:21:45
512.00,5,2025-06-01 06:21:46
800.00,5,2025-06-01 06:21:47
2080.00,2,2025-06-01 06:21:48
1264.00,4,2025-06-01 06:21:49
256.00,5,2025-06-01 06:21:50
2208.00,2,2025-06-01 06:21:52
912.00,4,2025-06-01 06:21:53
1424.00,3,2025-06-01 06:21:54
608.00,3,2025-06-01 06:21:56
192.00,1,2025-06-01 06:21:57
2128.00,3,2025-06-01 06:21:58
2400.00,1,2025-06-01 06:21:59
1280.00,5,2025-06-01 06:22:00
864.00,3,2025-06-01 06:22:01
864.00,1,2025-06-01 06:22:03
1632.00,2,2025-06-01 06:22:04
2256.00,3,2025-06-01 06:22:05
512.00,4,2025-06-01 06:22:07
1040.00,1,2025-06-01 06:22:08
912.00,5,2025-06-01 06:22:09
1712.00,2,2025-06-01 06:22:10
576.00,2,2025-06-01 06:22:11
880.00,5,2025-06-01 06:22:14
1952.00,1,2025-06-01 06:22:16
1952.00,5,2025-06-01 06:22:17
256.00,5,2025-06-01 06:22:18
1408.00,1,2025-06-01 06:22:19
864.00,4,2025-06-01 06:22:20
1344.00,4,2025-06-01 06:22:21
256.00,5,2025-06-01 06:22:22
1952.00,4,2025-06-01 06:22:23
1024.00,2,2025-06-01 06:22:24
640.00,2,2025-06-01 06:22:25
1632.00,2,2025-06-01 06:22:26
512.00,2,2025-06-01 06:22:27
1088.00,5,2025-06-01 06:22:28
256.00,2,2025-06-01 06:22:29
1216.00,5,2025-06-01 06:22:30
864.00,4,2025-06-01 06:22:31
1856.00,1,2025-06-01 06:22:32
768.00,1,2025-06-01 06:22:33
256.00,4,2025-06-01 06:22:34
1280.00,4,2025-06-01 06:22:35
1440.00,2,2025-06-01 06:22:36
1056.00,1,2025-06-01 06:22:37
512.00,2,2025-06-01 06:22:38
224.00,2,2025-06-01 06:22:39
912.00,4,2025-06-01 06:22:40
2112.00,5,2025-06-01 06:22:41
1664.00,1,2025-06-01 06:22:42
1024.00,4,2025-06-01 06:22:43
304.00,4,2025-06-01 06:22:44
960.00,4,2025-06-01 06:22:45
1360.00,1,2025-06-01 06:22:46
1344.00,5,2025-06-01 06:22:47
384.00,4,2025-06-01 06:22:48
688.00,1,2025-06-01 06:22:50
896.00,2,2025-06-01 06:22:51
288.00,4,2025-06-01 06:22:54
256.00,1,2025-06-01 06:22:55
1744.00,5,2025-06-01 06:22:57
1088.00,4,2025-06-01 06:22:59
1696.00,1,2025-06-01 06:23:00
1216.00,3,2025-06-01 06:23:02
1168.00,4,2025-06-01 06:23:04
1728.00,5,2025-06-01 06:23:05
1376.00,2,2025-06-01 06:23:07
2304.00,1,2025-06-01 06:23:08
1952.00,3,2025-06-01 06:23:09
1184.00,2,2025-06-01 06:23:10
512.00,1,2025-06-01 06:23:11
256.00,2,2025-06-01 06:23:13
1776.00,5,2025-06-01 06:23:14
1120.00,3,2025-06-01 06:23:15
1824.00,5,2025-06-01 06:23:17
608.00,3,2025-06-01 06:23:18
768.00,4,2025-06-01 06:23:19
960.00,3,2025-06-01 06:23:20
576.00,2,2025-06-01 06:23:21
576.00,1,2025-06-01 06:23:22
1472.00,3,2025-06-01 06:23:23
1696.00,1,2025-06-01 06:23:24
192.00,1,2025-06-01 06:23:26
1728.00,5,2025-06-01 06:23:27
1168.00,1,2025-06-01 06:23:28
736.00,5,2025-06-01 06:23:30
1728.00,4,2025-06-01 06:23:31
592.00,2,2025-06-01 06:23:32
1344.00,1,2025-06-01 06:23:33
576.00,3,2025-06-01 06:23:34
192.00,2,2025-06-01 06:23:35
192.00,3,2025-06-01 06:23:36
832.00,1,2025-06-01 06:23:38
1440.00,4,2025-06-01 06:23:39
1440.00,5,2025-06-01 06:23:40
1392.00,5,2025-06-01 06:23:41
960.00,5,2025-06-01 06:23:42
1680.00,1,2025-06-01 06:23:43
864.00,3,2025-06-01 06:23:44
192.00,3,2025-06-01 06:23:45
256.00,2,2025-06-01 06:23:46
1952.00,2,2025-06-01 06:23:47
576.00,5,2025-06-01 06:23:48
1536.00,5,2025-06-01 06:23:49
288.00,2,2025-06-01 06:23:50
960.00,3,2025-06-01 06:23:51
448.00,1,2025-06-01 06:23:52
1088.00,3,2025-06-01 06:23:53
1760.00,2,2025-06-01 06:23:54
1344.00,5,2025-06-01 06:23:55
672.00,4,2025-06-01 06:23:56
1488.00,4,2025-06-01 06:23:57
544.00,2,2025-06-01 06:23:59
448.00,5,2025-06-01 06:24:00
960.00,3,2025-06-01 06:24:01
1136.00,3,2025-06-01 06:24:02
1616.00,4,2025-06-01 06:24:03
928.00,5,2025-06-01 06:24:04
1472.00,2,2025-06-01 06:24:05
960.00,3,2025-06-01 06:24:06
592.00,3,2025-06-01 06:24:07
256.00,4,2025-06-01 06:24:09
576.00,2,2025-06-01 06:24:10
896.00,1,2025-06-01 06:24:11
1408.00,5,2025-06-01 06:24:13
672.00,1,2025-06-01 06:24:14
1344.00,3,2025-06-01 06:24:17
960.00,1,2025-06-01 06:24:18
608.00,2,2025-06-01 06:24:19
768.00,1,2025-06-01 06:24:20
512.00,3,2025-06-01 06:24:21
768.00,2,2025-06-01 06:24:24
256.00,2,2025-06-01 06:24:27
1536.00,1,2025-06-01 06:24:28
1184.00,4,2025-06-01 06:24:29
912.00,4,2025-06-01 06:24:31
256.00,1,2025-06-01 06:24:33
576.00,4,2025-06-01 06:24:35
1056.00,1,2025-06-01 06:24:36
224.00,3,2025-06-01 06:24:37
608.00,3,2025-06-01 06:24:38
1216.00,5,2025-06-01 06:24:39
320.00,3,2025-06-01 06:24:40
1280.00,5,2025-06-01 06:24:41
1168.00,1,2025-06-01 06:24:42
1792.00,5,2025-06-01 06:24:43
304.00,5,2025-06-01 06:24:44
304.00,1,2025-06-01 06:24:45
576.00,2,2025-06-01 06:24:46
640.00,1,2025-06-01 06:24:47
832.00,5,2025-06-01 06:24:48
288.00,1,2025-06-01 06:24:50
1488.00,2,2025-06-01 06:24:51
384.00,2,2025-06-01 06:24:52
640.00,3,2025-06-01 06:24:53
832.00,1,2025-06-01 06:24:54
640.00,5,2025-06-01 06:24:55
1152.00,4,2025-06-01 06:24:56
1824.00,3,2025-06-01 06:24:58
544.00,3,2025-06-01 06:24:59
1520.00,2,2025-06-01 06:25:00
1152.00,5,2025-06-01 06:25:01
800.00,2,2025-06-01 06:25:02
960.00,1,2025-06-01 06:25:04
512.00,3,2025-06-01 06:25:05
192.00,2,2025-06-01 06:25:06
1120.00,5,2025-06-01 06:25:08
1792.00,5,2025-06-01 06:25:09
1536.00,2,2025-06-01 06:25:10
960.00,5,2025-06-01 06:25:14
928.00,4,2025-06-01 06:25:15
1312.00,3,2025-06-01 06:25:16
304.00,3,2025-06-01 06:25:19
576.00,5,2025-06-01 06:25:20
1760.00,5,2025-06-01 06:25:21
768.00,3,2025-06-01 06:25:22
1408.00,2,2025-06-01 06:25:23
1904.00,1,2025-06-01 06:25:24
640.00,4,2025-06-01 06:25:25
1376.00,1,2025-06-01 06:25:27
512.00,4,2025-06-01 06:25:28
1536.00,4,2025-06-01 06:25:29
800.00,2,2025-06-01 06:25:30
576.00,1,2025-06-01 06:25:31
864.00,1,2025-06-01 06:25:32
1248.00,4,2025-06-01 06:25:33
896.00,3,2025-06-01 06:25:34
576.00,2,2025-06-01 06:25:35
256.00,4,2025-06-01 06:25:36
928.00,4,2025-06-01 06:25:37
1808.00,1,2025-06-01 06:25:39
672.00,5,2025-06-01 06:25:40
1408.00,2,2025-06-01 06:25:41
768.00,2,2025-06-01 06:25:45
672.00,5,2025-06-01 06:25:48
1168.00,3,2025-06-01 06:25:50
928.00,3,2025-06-01 06:25:51
192.00,1,2025-06-01 06:25:52
800.00,2,2025-06-01 06:25:53
960.00,5,2025-06-01 06:25:54
224.00,3,2025-06-01 06:25:56
864.00,2,2025-06-01 06:25:57
960.00,3,2025-06-01 06:25:58
1680.00,5,2025-06-01 06:25:59
1184.00,5,2025-06-01 06:26:00
960.00,1,2025-06-01 06:26:01
1200.00,3,2025-06-01 06:26:02
768.00,3,2025-06-01 06:26:03
2592.00,5,2025-06-01 06:26:04
192.00,4,2025-06-01 06:26:05
288.00,4,2025-06-01 06:26:07
1728.00,3,2025-06-01 06:26:08
960.00,5,2025-06-01 06:26:09
864.00,4,2025-06-01 06:26:10
2496.00,3,2025-06-01 06:26:12
736.00,2,2025-06-01 06:26:13
992.00,3,2025-06-01 06:26:14
512.00,4,2025-06-01 06:26:15
1792.00,3,2025-06-01 06:26:16
2144.00,5,2025-06-01 06:26:17
672.00,3,2025-06-01 06:26:19
1120.00,2,2025-06-01 06:26:20
1824.00,3,2025-06-01 06:26:22
512.00,5,2025-06-01 06:26:23
512.00,2,2025-06-01 06:26:24
1440.00,2,2025-06-01 06:26:25
512.00,4,2025-06-01 06:26:26
1216.00,5,2025-06-01 06:26:28
608.00,2,2025-06-01 06:26:29
192.00,2,2025-06-01 06:26:30
672.00,2,2025-06-01 06:26:31
512.00,1,2025-06-01 06:26:32
832.00,5,2025-06-01 06:26:34
2160.00,3,2025-06-01 06:26:35
2240.00,2,2025-06-01 06:26:36
2304.00,2,2025-06-01 06:26:39
1840.00,4,2025-06-01 06:26:40
304.00,1,2025-06-01 06:26:41
192.00,2,2025-06-01 06:26:42
1232.00,5,2025-06-01 06:26:43
976.00,1,2025-06-01 06:26:44
864.00,1,2025-06-01 06:26:46
960.00,1,2025-06-01 06:26:47
1312.00,5,2025-06-01 06:26:48
1472.00,5,2025-06-01 06:26:49
1264.00,1,2025-06-01 06:26:50
1184.00,4,2025-06-01 06:26:51
960.00,3,2025-06-01 06:26:53
1312.00,3,2025-06-01 06:26:54
864.00,1,2025-06-01 06:26:55
1376.00,2,2025-06-01 06:26:56
1920.00,2,2025-06-01 06:26:57
768.00,3,2025-06-01 06:26:58
576.00,4,2025-06-01 06:26:59
1152.00,3,2025-06-01 06:27:00
640.00,2,2025-06-01 06:27:01
1760.00,5,2025-06-01 06:27:02
1792.00,4,2025-06-01 06:27:03
2688.00,4,2025-06-01 06:27:04
496.00,1,2025-06-01 06:27:05
2144.00,5,2025-06-01 06:27:06
320.00,2,2025-06-01 06:27:07
320.00,5,2025-06-01 06:27:09
672.00,2,2025-06-01 06:27:10
1456.00,2,2025-06-01 06:27:11
1792.00,3,2025-06-01 06:27:12
1248.00,5,2025-06-01 06:27:13
2096.00,3,2025-06-01 06:27:14
2176.00,1,2025-06-01 06:27:15
1824.00,2,2025-06-01 06:27:16
1248.00,3,2025-06-01 06:27:17
1920.00,3,2025-06-01 06:27:18
304.00,4,2025-06-01 06:27:19
1936.00,1,2025-06-01 06:27:20
1088.00,2,2025-06-01 06:27:21
1824.00,2,2025-06-01 06:27:22
1184.00,5,2025-06-01 06:27:23
288.00,4,2025-06-01 06:27:24
1488.00,4,2025-06-01 06:27:25
672.00,4,2025-06-01 06:27:27
1344.00,2,2025-06-01 06:27:28
1792.00,5,2025-06-01 06:27:29
768.00,4,2025-06-01 06:27:30
672.00,4,2025-06-01 06:27:31
1248.00,3,2025-06-01 06:27:32
256.00,3,2025-06-01 06:27:35
1584.00,3,2025-06-01 06:27:36
1184.00,2,2025-06-01 06:27:37
1120.00,3,2025-06-01 06:27:38
1712.00,5,2025-06-01 06:27:39
640.00,2,2025-06-01 06:27:40
512.00,5,2025-06-01 06:27:41
2000.00,1,2025-06-01 06:27:42
1696.00,1,2025-06-01 06:27:44
304.00,1,2025-06-01 06:27:45
1216.00,3,2025-06-01 06:27:46
640.00,2,2025-06-01 06:27:48
1280.00,5,2025-06-01 06:27:49
1120.00,4,2025-06-01 06:27:50
1392.00,5,2025-06-01 06:27:51
640.00,2,2025-06-01 06:27:52
512.00,2,2025-06-01 06:27:53
1728.00,4,2025-06-01 06:27:54
224.00,5,2025-06-01 06:27:55
1728.00,4,2025-06-01 06:27:56
1184.00,5,2025-06-01 06:27:57
448.00,2,2025-06-01 06:27:58
1408.00,3,2025-06-01 06:27:59
1008.00,5,2025-06-01 06:28:01
1184.00,4,2025-06-01 06:28:02
1408.00,2,2025-06-01 06:28:03
1504.00,5,2025-06-01 06:28:04
224.00,4,2025-06-01 06:28:05
1280.00,5,2025-06-01 06:28:06
256.00,5,2025-06-01 06:28:07
1728.00,2,2025-06-01 06:28:08
1600.00,4,2025-06-01 06:28:09
1440.00,5,2025-06-01 06:28:10
832.00,5,2025-06-01 06:28:11
1056.00,5,2025-06-01 06:28:12
1984.00,4,2025-06-01 06:28:13
1120.00,1,2025-06-01 06:28:14
1120.00,2,2025-06-01 06:28:15
512.00,5,2025-06-01 06:28:16
960.00,1,2025-06-01 06:28:17
192.00,4,2025-06-01 06:28:18
960.00,4,2025-06-01 06:28:19
1440.00,5,2025-06-01 06:28:21
576.00,4,2025-06-01 06:28:23
576.00,4,2025-06-01 06:28:24
288.00,4,2025-06-01 06:28:25
544.00,5,2025-06-01 06:28:26
1248.00,5,2025-06-01 06:28:28
1024.00,4,2025-06-01 06:28:29
704.00,2,2025-06-01 06:28:30
1184.00,4,2025-06-01 06:28:31
1952.00,4,2025-06-01 06:28:32
512.00,4,2025-06-01 06:28:33
2448.00,3,2025-06-01 06:28:34
640.00,3,2025-06-01 06:28:35
1808.00,4,2025-06-01 06:28:36
1536.00,4,2025-06-01 06:28:37
288.00,2,2025-06-01 06:28:39
288.00,3,2025-06-01 06:28:41
576.00,2,2025-06-01 06:28:43
1760.00,3,2025-06-01 06:28:44
1568.00,2,2025-06-01 06:28:45
1152.00,3,2025-06-01 06:28:47
896.00,3,2025-06-01 06:28:49
768.00,1,2025-06-01 06:28:50
288.00,3,2025-06-01 06:28:51
256.00,2,2025-06-01 06:28:52
1152.00,1,2025-06-01 06:28:56
2080.00,1,2025-06-01 06:28:58
768.00,5,2025-06-01 06:28:59
1840.00,1,2025-06-01 06:29:00
1632.00,4,2025-06-01 06:29:01
2256.00,5,2025-06-01 06:29:02
1056.00,4,2025-06-01 06:29:03
800.00,5,2025-06-01 06:29:04
288.00,3,2025-06-01 06:29:05
1840.00,3,2025-06-01 06:29:06
1920.00,1,2025-06-01 06:29:07
2064.00,4,2025-06-01 06:29:09
1072.00,4,2025-06-01 06:29:10
192.00,4,2025-06-01 06:29:11
800.00,4,2025-06-01 06:29:12
1088.00,2,2025-06-01 06:29:13
1632.00,2,2025-06-01 06:29:14
192.00,2,2025-06-01 06:29:16
1120.00,5,2025-06-01 06:29:17
768.00,5,2025-06-01 06:29:19
1728.00,2,2025-06-01 06:29:20
576.00,2,2025-06-01 06:29:21
608.00,2,2025-06-01 06:29:23
1088.00,5,2025-06-01 06:29:24
1760.00,1,2025-06-01 06:29:25
928.00,4,2025-06-01 06:29:26
1984.00,3,2025-06-01 06:29:27
960.00,2,2025-06-01 06:29:28
576.00,2,2025-06-01 06:29:30
592.00,4,2025-06-01 06:29:31
1536.00,1,2025-06-01 06:29:32
288.00,2,2025-06-01 06:29:33
608.00,5,2025-06-01 06:29:35
256.00,4,2025-06-01 06:29:36
1728.00,2,2025-06-01 06:29:38
2368.00,4,2025-06-01 06:29:39
512.00,3,2025-06-01 06:29:40
512.00,5,2025-06-01 06:29:41
448.00,3,2025-06-01 06:29:42
256.00,2,2025-06-01 06:29:43
512.00,3,2025-06-01 06:29:44
384.00,2,2025-06-01 06:29:45
224.00,2,2025-06-01 06:29:46
1168.00,4,2025-06-01 06:29:47
448.00,2,2025-06-01 06:29:50
544.00,3,2025-06-01 06:29:51
576.00,2,2025-06-01 06:29:52
512.00,2,2025-06-01 06:29:53
2336.00,2,2025-06-01 06:29:54
320.00,4,2025-06-01 06:29:55
1472.00,5,2025-06-01 06:29:56
576.00,3,2025-06-01 06:29:57
304.00,2,2025-06-01 06:29:58
864.00,2,2025-06-01 06:29:59
224.00,3,2025-06-01 06:30:00
960.00,4,2025-06-01 06:30:01
288.00,2,2025-06-01 06:30:03
2080.00,2,2025-06-01 06:30:04
640.00,4,2025-06-01 06:30:05
1440.00,5,2025-06-01 06:30:06
448.00,2,2025-06-01 06:30:07
1984.00,2,2025-06-01 06:30:08
1456.00,5,2025-06-01 06:30:09
1472.00,4,2025-06-01 06:30:10
256.00,1,2025-06-01 06:30:11
1088.00,2,2025-06-01 06:30:12
512.00,4,2025-06-01 06:30:14
304.00,1,2025-06-01 06:30:15
2304.00,3,2025-06-01 06:30:16
576.00,1,2025-06-01 06:30:17
1920.00,4,2025-06-01 06:30:18
832.00,5,2025-06-01 06:30:19
672.00,3,2025-06-01 06:30:20
576.00,4,2025-06-01 06:30:23
1696.00,5,2025-06-01 06:30:25
1184.00,5,2025-06-01 06:30:26
1344.00,4,2025-06-01 06:30:28
1648.00,3,2025-06-01 06:30:29
896.00,2,2025-06-01 06:30:30
1440.00,4,2025-06-01 06:30:31
1120.00,2,2025-06-01 06:30:32
576.00,3,2025-06-01 06:30:33
1312.00,4,2025-06-01 06:30:34
1760.00,5,2025-06-01 06:30:35
